Besys	Nivå 1 kode	col_2	col_3	Nivå 2 beskrivelse	Trinn	Sammensatt_kode	Verdi	Type	RS	Nivå 2 kode ny	Tags	Nivå 2 tags
4	TS	Trestørrelse	XY-T5	Totalantall svært store trær og kjemper (antall trær med dbh > 40 cm)  (per treslag)	1	4TS-XY-T5_1	0-1 per daa	T4/daa	4	4TS-XY-T5	Trinn	Kilde til variasjon
4	TS	Trestørrelse	XY-TS	Totalantall store trær (per treslag)	1	4TS-XY-TS_1	0-1 per daa	T4/daa	4	4TS-XY-TS	Trinn	Kilde til variasjon
4	DG	Stående død ved (gadder)	0	Totalantall stående døde trær	2	4DG-0_2	1-2 per daa	T4/daa	4	4DG-0	Trinn	Kilde til variasjon
4	DG	Stående død ved (gadder)	M-B	Middels dimensjon (10–30 cm) - Bartrær	2	4DG-M-B_2	1-2 per daa	T4/daa	4	4DG-M-B	Trinn	Kilde til variasjon
4	DG	Stående død ved (gadder)	M-L	Middels dimensjon (10–30 cm) - Lauvtrær	2	4DG-M-L_2	1-2 per daa	T4/daa	4	4DG-M-L	Trinn	Kilde til variasjon
4	DG	Stående død ved (gadder)	S-0	Stor dimensjon (> 30 cm) - Alle treslag	2	4DG-S-0_2	1-2 per daa	T4/daa	4	4DG-S-0	Trinn	Kilde til variasjon
4	DG	Stående død ved (gadder)	S-B	Stor dimensjon (> 30 cm) - Bartrær	2	4DG-S-B_2	1-2 per daa	T4/daa	4	4DG-S-B	Trinn	Kilde til variasjon
4	DG	Stående død ved (gadder)	S-L	Stor dimensjon (> 30 cm) - Lauvtrær	2	4DG-S-L_2	1-2 per daa	T4/daa	4	4DG-S-L	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	0	Totalantall liggende dødvedenheter	2	4DL-0_2	1-2 per daa	T4/daa	4	4DL-0	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	0-B	Totalantall liggende dødvedenheter - Bartrær	2	4DL-0-B_2	1-2 per daa	T4/daa	4	4DL-0-B	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	0-L	Totalantall liggende dødvedenheter - Lauvtrær	2	4DL-0-L_2	1-2 per daa	T4/daa	4	4DL-0-L	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	L	Stor dimensjon (> 30 cm) - Totalantall lite nedbrutte dødvedenheter	2	4DL-L_2	1-2 per daa	T4/daa	4	4DL-L	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	ML-0	Middels dimensjon (10–30 cm), lite nedbrutt - Alle treslag	2	4DL-ML-0_2	1-2 per daa	T4/daa	4	4DL-ML-0	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	ML-B	Middels dimensjon (10–30 cm), lite nedbrutt - Bartrær	2	4DL-ML-B_2	1-2 per daa	T4/daa	4	4DL-ML-B	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	ML-L	Middels dimensjon (10–30 cm), lite nedbrutt - Lauvtrær	2	4DL-ML-L_2	1-2 per daa	T4/daa	4	4DL-ML-L	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	MS-0	Middels dimensjon (10–30 cm), sterkt nedbrutt  - Alle treslag	2	4DL-MS-0_2	1-2 per daa	T4/daa	4	4DL-MS-0	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	MS-B	Middels dimensjon (10–30 cm), sterkt nedbrutt  - Bartrær	2	4DL-MS-B_2	1-2 per daa	T4/daa	4	4DL-MS-B	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	MS-L	Middels dimensjon (10–30 cm), sterkt nedbrutt  - Lauvtrær	2	4DL-MS-L_2	1-2 per daa	T4/daa	4	4DL-MS-L	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	S	Stor dimensjon (> 30 cm) - Totalantall sterkt nedbrutte dødvedenheter	2	4DL-S_2	1-2 per daa	T4/daa	4	4DL-S	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	SL-0	Stor dimensjon (> 30 cm), lite nedbrutt  - Alle treslag	2	4DL-SL-0_2	1-2 per daa	T4/daa	4	4DL-SL-0	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	SL-B	Stor dimensjon (> 30 cm), lite nedbrutt  - Bartrær	2	4DL-SL-B_2	1-2 per daa	T4/daa	4	4DL-SL-B	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	SL-L	Stor dimensjon (> 30 cm), lite nedbrutt  - Lauvtrær	2	4DL-SL-L_2	1-2 per daa	T4/daa	4	4DL-SL-L	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	SS-0	Stor dimensjon (> 30 cm), sterkt nedbrutt  - Alle treslag	2	4DL-SS-0_2	1-2 per daa	T4/daa	4	4DL-SS-0	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	SS-B	Stor dimensjon (> 30 cm), sterkt nedbrutt  - Bartrær	2	4DL-SS-B_2	1-2 per daa	T4/daa	4	4DL-SS-B	Trinn	Kilde til variasjon
4	DL	Liggende død ved (læger)	SS-L	Stor dimensjon (> 30 cm), sterkt nedbrutt  - Lauvtrær	2	4DL-SS-L_2	1-2 per daa	T4/daa	4	4DL-SS-L	Trinn	Kilde til variasjon
4	RV	Rotvelt	0	Alle rotvelter	2	4RV-0_2	1-2 per daa	T4/daa	4	4RV-0	Trinn	Kilde til variasjon
4	RV	Rotvelt	RL	Liten rotvelt	2	4RV-RL_2	1-2 per daa	T4/daa	4	4RV-RL	Trinn	Kilde til variasjon
4	RV	Rotvelt	RS	Stor rotvelt	2	4RV-RS_2	1-2 per daa	T4/daa	4	4RV-RS	Trinn	Kilde til variasjon
4	TG	Gammelt tre	0	Totalantall gamle trær	2	4TG-0_2	1-2 per daa	T4/daa	4	4TG-0	Trinn	Kilde til variasjon
4	TG	Gammelt tre	AB	Totalantall gamle trær - Edelgranslekta (Abies spp.)     	2	4TG-AB_2	1-2 per daa	T4/daa	4	4TG-AB	Trinn	Kilde til variasjon
4	TG	Gammelt tre	ACpl	Totalantall gamle trær - Spisslønn (Acer platanoides)     	2	4TG-ACpl_2	1-2 per daa	T4/daa	4	4TG-ACpl	Trinn	Kilde til variasjon
4	TG	Gammelt tre	ACps	Totalantall gamle trær - Platanlønn (Acer pseudoplatanus)     	2	4TG-ACps_2	1-2 per daa	T4/daa	4	4TG-ACps	Trinn	Kilde til variasjon
4	TG	Gammelt tre	AEhi	Totalantall gamle trær - Hestekastanje (Aesculus hippocastanum)     	2	4TG-AEhi_2	1-2 per daa	T4/daa	4	4TG-AEhi	Trinn	Kilde til variasjon
4	TG	Gammelt tre	ALgl	Totalantall gamle trær - Svartor (Alnus glutinosus)     	2	4TG-ALgl_2	1-2 per daa	T4/daa	4	4TG-ALgl	Trinn	Kilde til variasjon
4	TG	Gammelt tre	ALin	Totalantall gamle trær - Gråor (Alnus incana)     	2	4TG-ALin_2	1-2 per daa	T4/daa	4	4TG-ALin	Trinn	Kilde til variasjon
4	TG	Gammelt tre	BE	Totalantall gamle trær - Bjørkeslekta (Betula spp.)     	2	4TG-BE_2	1-2 per daa	T4/daa	4	4TG-BE	Trinn	Kilde til variasjon
4	TG	Gammelt tre	BEpe	Totalantall gamle trær - Hengebjørk (Betula pendula)     	2	4TG-BEpe_2	1-2 per daa	T4/daa	4	4TG-BEpe	Trinn	Kilde til variasjon
4	TG	Gammelt tre	BEpu	Totalantall gamle trær - Bjørk (Betula pubescens)     	2	4TG-BEpu_2	1-2 per daa	T4/daa	4	4TG-BEpu	Trinn	Kilde til variasjon
